Game_ID,Game_Critic_Score,Game_Genre,Game_Popularity_Score,Game_Title,Game_Price_in_Dollars,Game_Outlet_Id,Store_Sale_Year,Store_Size,Store_Location_Type,Store_Outlet_Type,Total_Outlet_Sales
GM_DRD27,7.5,Action,0.023835413,PUBG,9.91042,35,2019,Small,Residential,Supermarket,16.9779
GM_FDW22,9.695,Arcade,0,DOTA,22.31114,46,2015,Small,Metropolitan,Supermarket,283.2979
GM_DRA24,7.74,Arcade,0.040009212,Hitman,16.32868,45,2018,Small,Residential,Supermarket,262.45836
GM_FDF38,4.72,Arcade,0.026398984,God of War,3.89138,49,2017,Medium,Metropolitan,Supermarket,325.77594
GM_FDX48,7.1,Arcade,0.037856364,Valorant,15.43656,13,2014,High,Outskirts,Supermarket,179.63284
GM_FDS58,9.285,Arcade,0.021092185,DOTA,16.08578,18,2021,Medium,Outskirts,Malls,171.37692
GM_FDC32,7.34,Action,0.099109001,FIFA,9.29462,46,2015,Small,Metropolitan,Supermarket,298.2784
GM_NCQ29,4.8,Action,0.104441517,Prince of Persia,26.17278,45,2018,Small,Residential,Supermarket,130.36364
GM_DRK39,7.02,Action,0.05006853,PUBG,8.4025,18,2021,Medium,Outskirts,Malls,289.75616
GM_NCS38,8.6,Action,0.090701591,Apex Legends,11.42176,17,2020,Medium,Residential,Supermarket,91.8804
GM_DRO47,4.078,Action,0.112131275,Uncharted,11.2086,13,2014,High,Outskirts,Supermarket,86.68716
GM_DRG27,0,Action,0.104601689,PUBG,4.23138,27,2013,Medium,Outskirts,Department Store,288.42456
GM_FDC57,0,Arcade,0.054330154,FIFA,19.1482,27,2013,Medium,Outskirts,Department Store,22.10456
GM_FDS55,7.02,Action,0.081164178,FIFA,14.67734,46,2015,Small,Metropolitan,Supermarket,161.85598
GM_NCJ06,8.04,Action,0.034793779,Apex Legends,11.98782,18,2021,Medium,Outskirts,Malls,29.69468
GM_FDO01,0,Arcade,0.036275691,Assassin Creed,12.95994,19,2013,Small,Metropolitan,Convenience Store,24.10196
GM_NCM55,6.24,Action,0.066861456,Rocket League,18.57924,45,2018,Small,Residential,Supermarket,20.24032
GM_FDC52,4.46,Arcade,0.008292773,PUBG,15.22708,49,2017,Medium,Metropolitan,Supermarket,42.6112
GM_FDQ15,8.14,Arcade,0.151379828,Fortnite,8.01276,45,2018,Medium,Residential,Supermarket,264.72208
GM_NCT30,0,Action,0.079904068,Apex Legends,4.75718,27,2013,Medium,Outskirts,Department Store,250.3408
GM_NCR42,0,Action,0.038295533,Apex Legends,3.239,27,2013,Medium,Outskirts,Department Store,281.23392
GM_FDD28,4.278,Action,0,League of Legends,5.78904,35,2019,Small,Residential,Supermarket,37.2848
GM_FDQ34,4.34,Action,0.162494861,DOTA,10.45622,49,2017,Medium,Metropolitan,Supermarket,261.25992
GM_FDZ12,0,Action,0.102480138,Valorant,14.2747,27,2013,Medium,Outskirts,Department Store,484.50266
GM_DRE13,0,Action,0.048508058,Hitman,8.61198,19,2013,Small,Metropolitan,Convenience Store,15.9792
GM_NCN07,0,Action,0.059432784,Rocket League,13.30284,19,2013,Small,Metropolitan,Convenience Store,87.2198
GM_FDM28,6.28,Action,0.045195307,League of Legends,18.0766,35,2019,Small,Residential,Supermarket,323.5788
GM_FDI10,8.51,Arcade,0.078847814,DOTA,17.15422,17,2020,Small,Residential,Supermarket,84.15712
GM_FDQ25,8.63,Arcade,0.028253161,God of War,17.04422,13,2014,High,Outskirts,Supermarket,137.95376
GM_FDA38,5.44,Action,0.042648161,PUBG,24.15538,10,2016,High,Outskirts,Convenience Store,355.93668
GM_DRI13,6.14,Action,0.020358565,Hitman,21.65508,49,2017,Medium,Metropolitan,Supermarket,424.4475
GM_FDY20,0,Arcade,0.081356869,FIFA,9.02488,27,2013,Medium,Outskirts,Department Store,341.5554
GM_NCZ53,9.6,Action,0.024472537,Prince of Persia,18.72214,35,2019,Small,Residential,Supermarket,311.5944
GM_NCM31,6.095,Action,0.081129049,Rocket League,14.38154,13,2014,High,Outskirts,Supermarket,376.97596
GM_DRB01,7.39,Action,0.082704564,Hitman,18.9053,17,2020,High,Residential,Supermarket,118.64556
GM_DRF37,6.9,Action,0.084332638,Hitman,26.2091,46,2015,Small,Metropolitan,Supermarket,154.06612
GM_NCF42,6.94,Action,0.167643297,Apex Legends,17.71712,49,2017,Medium,Metropolitan,Supermarket,255.26772
GM_FDF16,7.3,Arcade,0.08648324,League of Legends,14.89076,18,2021,Medium,Outskirts,Malls,161.92256
GM_FDB41,7.6,Arcade,0.097232147,League of Legends,4.78718,13,2014,High,Outskirts,Supermarket,82.95868
GM_FDR34,6.8,Arcade,0.015952023,DOTA,22.73352,13,2014,High,Outskirts,Supermarket,116.64816
GM_FDR15,9.3,Arcade,0.033574204,Fortnite,15.57314,18,2021,Medium,Outskirts,Malls,166.58316
GM_NCV42,0,Action,0.05501583,Apex Legends,11.18228,19,2013,Small,Metropolitan,Convenience Store,287.6256
GM_FDW51,6.155,Arcade,0.094641972,Fortnite,21.2056,35,2019,Small,Residential,Supermarket,270.24822
GM_FDU36,6.15,Action,0.046532678,Valorant,9.72384,17,2020,Small,Residential,Supermarket,18.90872
GM_FDX60,5.74,Action,0.080719435,Valorant,8.0996,49,2017,Medium,Metropolitan,Supermarket,295.6152
GM_FDY03,7.04,Arcade,0.076107437,Fortnite,11.30202,35,2019,Small,Residential,Supermarket,813.20812
GM_FDW55,5.04,Arcade,0.022014451,FIFA,24.82092,45,2018,Small,Residential,Supermarket,154.19928
GM_FDT01,5.46,Action,0.308258994,God of War,21.30902,10,2016,Small,Outskirts,Convenience Store,363.5268
GM_FDG58,4.278,Arcade,0.086708987,DOTA,15.46972,13,2014,High,Outskirts,Supermarket,434.63424
GM_FDK21,7.905,Action,0.010068952,DOTA,24.94408,17,2020,High,Residential,Supermarket,46.606
GM_NCS41,0,Action,0.093573569,Prince of Persia,18.24608,19,2013,Small,Metropolitan,Convenience Store,16.91132
GM_FDS10,7.68,Action,0.035256945,DOTA,18.17318,45,2018,Small,Residential,Supermarket,585.10504
GM_NCT53,5.4,Action,0.048116258,Prince of Persia,16.49526,46,2015,Small,Metropolitan,Supermarket,268.18424
GM_FDJ28,4.92,Action,0.021950037,League of Legends,19.07162,18,2021,Medium,Outskirts,Malls,382.835
GM_FDX44,9.3,Action,0.043053682,FIFA,8.76172,45,2018,Medium,Residential,Supermarket,237.3577
GM_FDT20,4.2,Action,0.041564073,FIFA,3.84164,18,2021,Medium,Outskirts,Malls,109.65726
GM_FDO44,5.04,Action,0.087947879,FIFA,10.99228,17,2020,Medium,Residential,Supermarket,216.78448
GM_NCX17,8.5,Action,0.113780055,Prince of Persia,23.493,49,2017,Medium,Metropolitan,Supermarket,184.55976
GM_FDY01,4.72,Arcade,0.171246685,God of War,11.65834,17,2020,Medium,Residential,Supermarket,188.4214
GM_FDJ12,0,Arcade,0.038852056,Valorant,20.95296,27,2013,Medium,Outskirts,Department Store,14.78076
GM_DRK35,8.365,Action,0.072139167,Uncharted,3.67506,18,2021,Medium,Outskirts,Malls,342.5541
GM_FDD47,0,Arcade,0.249342884,Farcry,16.85448,19,2013,Small,Metropolitan,Convenience Store,185.35872
GM_NCM53,7.5,Action,0.052031075,Prince of Persia,10.6228,35,2019,Small,Residential,Supermarket,67.37896
GM_FDO45,5.26,Arcade,0.037921193,DOTA,8.73856,13,2014,High,Outskirts,Supermarket,17.24422
GM_NCM42,6.13,Arcade,0.047404371,Apex Legends,10.93912,10,2016,High,Outskirts,Convenience Store,54.06296
GM_FDE04,7.9,Arcade,0,League of Legends,17.9666,46,2015,Small,Metropolitan,Supermarket,273.24432
GM_NCI30,0,Action,0.058650124,Apex Legends,24.7846,27,2013,Medium,Outskirts,Department Store,116.24868
GM_FDZ19,6.425,Action,0.093377128,FIFA,17.46712,13,2014,High,Outskirts,Supermarket,122.8401
GM_FDW57,8.31,Arcade,0.115581112,DOTA,17.75028,13,2014,High,Outskirts,Supermarket,87.48612
GM_FDA25,6.6,Arcade,0,God of War,10.2299,13,2014,High,Outskirts,Supermarket,191.7504
GM_FDT22,4.158,Arcade,0.112097216,DOTA,5.9022,46,2015,Small,Metropolitan,Supermarket,73.10484
GM_FDP51,5.54,Arcade,0.085204025,Fortnite,11.89124,13,2014,High,Outskirts,Supermarket,79.09704
GM_FDD48,0,Action,0.030012644,Valorant,11.61176,27,2013,Medium,Outskirts,Department Store,426.4449
GM_FDY39,5.305,Arcade,0.0470198,Fortnite,18.27608,35,2019,Small,Residential,Supermarket,148.00734
GM_FDO48,6,Arcade,0.04492594,Valorant,22.19456,10,2016,Small,Outskirts,Convenience Store,158.1275
GM_FDD23,0,Action,0.048449768,Farcry,18.55898,27,2013,Medium,Outskirts,Department Store,301.47424
GM_DRN35,0,Action,0.069907412,Uncharted,3.69532,27,2013,Medium,Outskirts,Department Store,496.55364
GM_FDT01,5.46,Arcade,0.184132888,God of War,21.40902,35,2019,Small,Residential,Supermarket,43.80964
GM_FDC20,4.26,Arcade,0.040123315,FIFA,5.46272,10,2016,Small,Outskirts,Convenience Store,28.2965
GM_DRJ35,4.04,Action,0.046575743,Uncharted,6.21878,35,2019,Small,Residential,Supermarket,183.49448
GM_FDB32,8.24,Action,0.023452939,FIFA,9.36778,46,2015,Small,Metropolitan,Supermarket,106.528
GM_FDL24,4.12,Arcade,0.024896589,Valorant,17.32422,46,2015,Small,Metropolitan,Supermarket,418.92136
GM_NCV42,6.26,Arcade,0.031416038,Apex Legends,11.25228,35,2019,Small,Residential,Supermarket,16.17894
GM_FDZ46,7.485,Action,0.06912372,DOTA,10.92228,46,2015,Small,Metropolitan,Supermarket,332.76684
GM_FDC15,7.24,Action,0.177820954,PUBG,15.57288,13,2014,High,Outskirts,Supermarket,292.55252
GM_FDD08,0,Arcade,0.061900923,FIFA,3.78506,19,2013,Small,Metropolitan,Convenience Store,538.2993
GM_FDY50,5.8,Action,0,PUBG,8.88172,49,2017,Medium,Metropolitan,Supermarket,157.1288
GM_FDD36,5.32,Action,0.021255857,Valorant,11.91124,13,2014,High,Outskirts,Supermarket,142.74752
GM_FDG57,0,Action,0.071948252,FIFA,4.88034,27,2013,Medium,Outskirts,Department Store,269.51584
GM_FDL21,6.34,Arcade,0.007175526,DOTA,4.0848,18,2021,Medium,Outskirts,Malls,31.42576
GM_FDN16,0,Arcade,0.06239666,League of Legends,10.1999,27,2013,Medium,Outskirts,Department Store,296.01468
GM_FDJ09,0,Arcade,0.058112049,DOTA,4.55744,27,2013,Medium,Outskirts,Department Store,115.8492
GM_FDS01,4.64,Action,0.02970149,God of War,17.93686,10,2016,Medium,Outskirts,Convenience Store,350.2108
GM_FDV33,9.6,Arcade,0.027498277,DOTA,26.02304,17,2020,Medium,Residential,Supermarket,300.80844
GM_DRE12,4.59,Action,0.071180921,Hitman,11.4186,17,2020,Medium,Residential,Supermarket,25.3004
GM_FDR07,8.54,Action,0.077679213,FIFA,9.72094,13,2014,High,Outskirts,Supermarket,86.68716
GM_FDP48,7.52,Arcade,0.073685833,Valorant,18.3895,10,2016,High,Outskirts,Convenience Store,115.11682
GM_NCB55,6.28,Action,0.160632642,Apex Legends,5.78562,35,2019,Small,Residential,Supermarket,276.83964
GM_FDQ08,6.28,Arcade,0.018914599,FIFA,5.96536,13,2014,High,Outskirts,Supermarket,336.49532
GM_FDR34,6.8,Arcade,0.01596229,DOTA,23.08352,35,2019,Small,Residential,Supermarket,34.35528
GM_FDO33,5.9,Action,0.089322461,DOTA,11.22518,46,2015,Small,Metropolitan,Supermarket,254.6685
GM_FDP13,8.1,Arcade,0.134595967,God of War,3.8448,45,2018,Small,Residential,Supermarket,112.78652
GM_FDX12,7.28,Arcade,0,Valorant,24.30196,49,2017,Medium,Metropolitan,Supermarket,6.79116
GM_NCT06,6.84,Action,0.03879778,Apex Legends,16.63842,49,2017,Medium,Metropolitan,Supermarket,440.22696
GM_FDR16,0,Arcade,0,League of Legends,21.37218,19,2013,Small,Metropolitan,Convenience Store,190.15248
GM_FDE36,5.26,Action,0.041772386,Valorant,16.50868,46,2015,Small,Metropolitan,Supermarket,73.9038
GM_FDZ36,6.035,Arcade,0.065886059,Valorant,18.4924,49,2017,Medium,Metropolitan,Supermarket,141.34934
GM_FDV13,6.94,Arcade,0.027666863,God of War,8.79856,45,2018,Medium,Residential,Supermarket,299.34368
GM_NCZ17,4.86,Action,0.079416624,Prince of Persia,3.62506,35,2019,Small,Residential,Supermarket,172.1093
GM_FDU56,6.74,Action,0.044504129,FIFA,18.35266,45,2018,Small,Residential,Supermarket,286.42716
GM_FDM09,4.46,Arcade,0.085915295,DOTA,17.0779,35,2019,Small,Residential,Supermarket,50.33448
GM_FDV02,6.7,Action,0.060888099,PUBG,17.19106,17,2020,Small,Residential,Supermarket,358.2004
GM_FDS34,7.74,Action,0.07707176,DOTA,11.28518,18,2021,Medium,Outskirts,Malls,57.52512
GM_FDA11,7.75,Action,0.043306047,Valorant,9.53436,49,2017,Medium,Metropolitan,Supermarket,314.9234
GM_FDP09,7.9,Action,0.034081551,DOTA,21.17902,17,2020,Medium,Residential,Supermarket,337.42744
GM_FDB29,0,Arcade,0.05215787,League of Legends,11.44176,27,2013,Medium,Outskirts,Department Store,56.72616
GM_FDT19,7.59,Arcade,0,FIFA,17.2808,17,2020,Medium,Residential,Supermarket,28.89572
GM_DRH15,8.775,Action,0.110532975,PUBG,4.42428,17,2020,Medium,Residential,Supermarket,335.82952
GM_FDY38,5.44,Arcade,0.119176431,PUBG,23.393,46,2015,Small,Metropolitan,Supermarket,366.32316
GM_FDF14,0,Action,0.027038245,God of War,15.1834,27,2013,Medium,Outskirts,Department Store,532.10736
GM_FDN48,5.34,Action,0.108714206,Valorant,9.32804,10,2016,Medium,Outskirts,Convenience Store,351.14292
GM_FDQ12,5.06,Action,0.03538128,Valorant,23.0701,13,2014,High,Outskirts,Supermarket,174.4396
GM_NCJ43,6.635,Action,0.027124299,Apex Legends,17.29396,45,2018,High,Residential,Supermarket,253.6698
GM_FDE17,0,Arcade,0.095344543,League of Legends,15.23366,19,2013,Small,Metropolitan,Convenience Store,195.7452
GM_FDB05,5.155,Action,0.08318261,League of Legends,24.88776,35,2019,Small,Residential,Supermarket,191.15118
GM_FDH10,8.4,Action,0.049405001,DOTA,19.28478,45,2018,Small,Residential,Supermarket,409.86648
GM_NCR06,5,Action,0.006803416,Apex Legends,4.08112,17,2020,Small,Residential,Supermarket,165.38472
GM_FDU32,8.785,Action,0.026073405,FIFA,12.14414,18,2021,Medium,Outskirts,Malls,198.14208
GM_FDD56,6.08,Arcade,0.103939618,FIFA,17.36054,49,2017,Medium,Metropolitan,Supermarket,14.6476
GM_FDO36,7.88,Action,0.078231229,Valorant,18.1466,18,2021,Medium,Outskirts,Malls,337.42744
GM_FDH16,4.2,Action,0.087966875,League of Legends,9.1583,10,2016,Medium,Outskirts,Convenience Store,238.09008
GM_FDX10,6.385,Arcade,0.124214471,DOTA,3.55874,18,2021,Medium,Outskirts,Malls,185.0924
GM_FDZ37,8.1,Arcade,0.019880322,God of War,8.80198,17,2020,Medium,Residential,Supermarket,590.96408
GM_FDU31,4.2,Arcade,0.041829904,FIFA,21.78508,10,2016,Medium,Outskirts,Convenience Store,220.7127
GM_DRC49,8.67,Arcade,0.065538317,Hitman,14.18128,49,2017,Medium,Metropolitan,Supermarket,202.13688
GM_FDL15,7.14,Action,0.046729336,Fortnite,15.25682,45,2018,Medium,Residential,Supermarket,534.57082
GM_FDN32,0,Action,0,FIFA,18.60266,19,2013,Small,Metropolitan,Convenience Store,293.15174
GM_DRH59,0,Action,0.058150483,Uncharted,7.4138,27,2013,Medium,Outskirts,Department Store,145.41072
GM_NCU29,7.685,Action,0.025517058,Prince of Persia,14.7476,49,2017,Medium,Metropolitan,Supermarket,287.49244
GM_FDR37,0,Arcade,0,Assassin Creed,18.37292,19,2013,Small,Metropolitan,Convenience Store,635.30636
GM_FDS14,7.285,Action,0.050167414,PUBG,15.69288,18,2021,Medium,Outskirts,Malls,456.7388
GM_FDU02,0,Action,0.102015088,PUBG,22.72352,27,2013,Medium,Outskirts,Department Store,36.9519
GM_FDJ08,4.44,Action,0.110651177,FIFA,19.27846,35,2019,Small,Residential,Supermarket,8.9883
GM_NCZ06,7.84,Action,0.094352624,Apex Legends,25.38698,45,2018,Small,Residential,Supermarket,235.6932
GM_FDO31,6.76,Arcade,0.029027743,FIFA,8.1396,49,2017,Medium,Metropolitan,Supermarket,246.346
GM_FDH31,4.8,Arcade,0.020494302,Fortnite,10.12042,18,2021,Medium,Outskirts,Malls,192.14988
GM_FDS58,9.285,Arcade,0.021125435,DOTA,15.97578,17,2020,Medium,Residential,Supermarket,106.66116
GM_NCA53,0,Action,0.009830622,Prince of Persia,4.89034,27,2013,Medium,Outskirts,Department Store,64.44944
GM_FDF50,4.905,Action,0,God of War,19.77768,46,2015,Small,Metropolitan,Supermarket,242.88384
GM_NCW42,7.28,Action,0.058559885,Apex Legends,22.26456,49,2017,Medium,Metropolitan,Supermarket,251.6724
GM_NCQ17,4.12,Action,0.117169698,Prince of Persia,15.6163,45,2018,Medium,Residential,Supermarket,96.541
GM_FDK51,7.94,Action,0.005256469,PUBG,26.40884,18,2021,Medium,Outskirts,Malls,456.33932
GM_NCW41,7.2,Action,0.025860761,Prince of Persia,15.71604,10,2016,Medium,Outskirts,Convenience Store,270.04848
GM_NCR29,7.565,Action,0.054949947,Prince of Persia,5.4993,17,2020,Medium,Residential,Supermarket,158.19408
GM_FDB08,0,Action,0.054457963,FIFA,15.88578,19,2013,Small,Metropolitan,Convenience Store,616.59738
GM_FDA40,0,Arcade,0.098790484,League of Legends,8.58856,27,2013,Medium,Outskirts,Department Store,47.6047
GM_FDL14,8.115,Arcade,0.032289868,God of War,15.76972,18,2021,Medium,Outskirts,Malls,245.0144
GM_FDB47,8.8,Action,0.071429389,DOTA,20.74612,46,2015,Small,Metropolitan,Supermarket,34.55502
GM_FDO03,4.158,Arcade,0.036876003,Fortnite,22.83352,35,2019,Small,Residential,Supermarket,185.35872
GM_DRK13,0,Action,0.201643565,Hitman,19.77084,19,2013,Small,Metropolitan,Convenience Store,447.15128
GM_FDX13,7.725,Action,0.079978878,God of War,24.83092,10,2016,Small,Outskirts,Convenience Store,198.54156
GM_FDF52,9.3,Action,0.066783292,League of Legends,18.30292,46,2015,Small,Metropolitan,Supermarket,595.42494
GM_FDT11,5.94,Arcade,0.029347924,Grand Theft Auto,18.84556,13,2014,High,Outskirts,Supermarket,186.7569
GM_FDB08,6.055,Action,0,FIFA,16.01578,13,2014,High,Outskirts,Supermarket,226.90464
GM_FDQ28,5.6,Arcade,0,League of Legends,15.56656,18,2021,Medium,Outskirts,Malls,542.627
GM_FDD29,4.86,Action,0.018447852,League of Legends,25.26698,45,2018,Medium,Residential,Supermarket,251.87214
GM_NCQ29,0,Action,0.103725396,Prince of Persia,26.17278,27,2013,Medium,Outskirts,Department Store,95.8752
GM_NCO02,4.46,Action,0.073307104,Rocket League,6.52142,13,2014,High,Outskirts,Supermarket,115.11682
GM_FDR56,6.2,Arcade,0.168661356,FIFA,19.58768,10,2016,High,Outskirts,Convenience Store,243.28332
GM_NCM54,7.08,Action,0.051018257,Apex Legends,12.52678,49,2017,Medium,Metropolitan,Supermarket,164.7855
GM_FDP51,5.54,Arcade,0.085258864,Fortnite,11.68124,35,2019,Small,Residential,Supermarket,581.64288
GM_FDT38,7.48,Action,0.057489563,PUBG,8.47566,13,2014,High,Outskirts,Supermarket,157.52828
GM_FDZ20,6.44,Action,0.034446714,FIFA,25.33356,18,2021,Medium,Outskirts,Malls,79.2302
GM_FDJ53,4.2,Action,0.071198613,League of Legends,12.06098,13,2014,High,Outskirts,Supermarket,63.9168
GM_FDX13,7.725,Action,0.047857249,God of War,24.92092,49,2017,Medium,Metropolitan,Supermarket,298.81104
GM_FDP58,4.44,Action,0.135116764,DOTA,22.04482,35,2019,Small,Residential,Supermarket,174.7725
GM_NCK31,0,Action,0.047357161,Rocket League,5.19666,19,2013,Small,Metropolitan,Convenience Store,241.08618
GM_FDA35,5.94,Arcade,0.054056872,Valorant,12.32072,18,2021,Medium,Outskirts,Malls,369.11952
GM_FDV37,5.2,Arcade,0.083854075,God of War,19.87426,18,2021,Medium,Outskirts,Malls,198.94104
GM_NCO07,0,Action,0.009728926,Rocket League,21.3656,27,2013,Medium,Outskirts,Department Store,208.7283
GM_FDA20,6.78,Action,0.066756194,FIFA,18.7324,45,2018,Medium,Residential,Supermarket,35.15424
GM_FDZ59,6.63,Arcade,0.104001913,Valorant,16.845,35,2019,Small,Residential,Supermarket,250.14106
GM_NCY17,7.28,Action,0.164018678,Prince of Persia,4.49086,17,2020,Small,Residential,Supermarket,82.95868
GM_FDQ28,5.6,Arcade,0.060415636,League of Legends,15.31656,35,2019,Small,Residential,Supermarket,135.8232
GM_FDV35,7.8,Action,0.128931187,Grand Theft Auto,15.46314,17,2020,Small,Residential,Supermarket,689.7688
GM_FDQ36,7.855,Arcade,0.161413005,Valorant,3.52848,13,2014,High,Outskirts,Supermarket,103.46532
GM_FDD34,7.945,Action,0.01594096,DOTA,16.3121,18,2021,Medium,Outskirts,Malls,196.411
GM_FDK51,7.94,Action,0,PUBG,26.50884,45,2018,Medium,Residential,Supermarket,194.67992
GM_FDV31,9.8,Arcade,0.106697143,FIFA,17.5637,35,2019,Small,Residential,Supermarket,148.00734
GM_FDR04,7.075,Action,0.022562708,League of Legends,9.59068,35,2019,Small,Residential,Supermarket,519.12426
GM_FDR14,4.66,Action,0.174319632,PUBG,5.55298,49,2017,Medium,Metropolitan,Supermarket,180.89786
GM_DRC36,5.2,Arcade,0.075295456,Hitman,17.44054,10,2016,Medium,Outskirts,Convenience Store,339.558
GM_FDE39,0,Action,0.063266852,PUBG,12.06782,19,2013,Small,Metropolitan,Convenience Store,520.12296
GM_FDP57,7,Action,0.052525654,DOTA,10.4399,49,2017,Medium,Metropolitan,Supermarket,76.8999
GM_FDE57,9.6,Action,0.036285125,FIFA,14.12154,46,2015,Small,Metropolitan,Supermarket,234.89424
GM_NCN18,8.895,Action,0.12471467,Apex Legends,11.14544,46,2015,Small,Metropolitan,Supermarket,159.792
GM_NCQ05,4.558,Action,0.021694101,Prince of Persia,15.00708,18,2021,Medium,Outskirts,Malls,249.27552
GM_FDW47,6,Arcade,0.046366458,Grand Theft Auto,11.99414,35,2019,Small,Residential,Supermarket,79.62968
GM_FDV46,7.28,Action,0.012605492,DOTA,13.7818,35,2019,Small,Residential,Supermarket,450.0808
GM_NCP29,8.42,Action,0.112498699,Prince of Persia,6.28168,45,2018,Small,Residential,Supermarket,307.86592
GM_FDE09,8.775,Action,0.021691386,FIFA,11.05228,18,2021,Medium,Outskirts,Malls,569.79164
GM_NCU06,0,Action,0.074046742,Apex Legends,22.9801,27,2013,Medium,Outskirts,Department Store,67.9116
GM_FDT19,7.59,Arcade,0.242768664,FIFA,17.3708,10,2016,Medium,Outskirts,Convenience Store,92.8791
GM_DRF15,7.34,Action,0.033401862,PUBG,15.2234,17,2020,Medium,Residential,Supermarket,366.32316
GM_DRI51,6.9,Action,0.042206477,PUBG,17.02764,13,2014,High,Outskirts,Supermarket,130.4968
GM_NCX54,9.195,Action,0.048019877,Apex Legends,10.42622,13,2014,High,Outskirts,Supermarket,342.08804
GM_DRE01,4.04,Action,0.167016095,Hitman,24.15512,13,2014,High,Outskirts,Supermarket,384.4995
GM_NCB07,7.68,Action,0.077664737,Apex Legends,19.5511,45,2018,High,Residential,Supermarket,376.177
GM_FDU50,5.75,Arcade,0.075155997,PUBG,11.41176,35,2019,Small,Residential,Supermarket,276.83964
GM_FDG40,5.46,Action,0.039816816,League of Legends,3.41558,35,2019,Small,Residential,Supermarket,457.00512
GM_FDW10,8.48,Action,0.070964186,DOTA,17.5637,18,2021,Medium,Outskirts,Malls,302.00688
